pedido_id,data_pedido,cliente_id,produto_id,quantidade,valor_unitario,desconto_pct,valor_total,status
3048,2025-11-22,115,7,1,50.46,0.15,42.89,Cancelado
3049,2024-08-06,286,4,1,301.5,0.0,301.5,Em trânsito
3050,2025-10-17,464,1,1,218.58,0.1,196.72,Entregue
3051,2024-12-24,376,15,2,57.27,0.0,114.54,Entregue
3052,2025-01-13,310,18,1,90.59,0.0,90.59,Entregue
3053,2024-09-22,201,21,1,570.07,0.05,541.57,Entregue
3054,2025-03-09,264,18,1,90.59,0.0,90.59,Entregue
3055,2024-10-04,304,14,1,61.85,0.0,61.85,Entregue
3056,2024-02-05,131,10,1,167.45,0.0,167.45,Em trânsito
3057,2024-08-24,72,21,1,570.07,0.0,570.07,Em trânsito
3058,2024-01-06,177,1,2,218.58,0.1,393.44,Em trânsito
3059,2025-12-21,500,19,2,78.99,0.0,157.98,Entregue
3060,2025-12-15,497,12,2,175.49,0.0,350.98,Entregue
3061,2024-11-13,302,5,1,137.73,0.1,123.96,Entregue
3062,2025-07-18,174,22,1,168.57,0.05,160.14,Entregue
3063,2024-10-18,330,12,1,175.49,0.05,166.72,Em trânsito
3064,2025-05-30,239,22,1,168.57,0.1,151.71,Entregue
3065,2025-09-20,478,5,3,137.73,0.0,413.19,Entregue
3066,2025-12-06,464,14,1,61.85,0.0,61.85,Entregue
3067,2024-11-15,405,1,3,218.58,0.0,655.74,Entregue
3068,2025-09-02,161,22,1,168.57,0.0,168.57,Em trânsito
3069,2024-08-19,276,1,1,218.58,0.0,218.58,Entregue
3070,2025-12-27,244,22,1,168.57,0.0,168.57,Entregue
3071,2024-01-23,488,24,2,361.41,0.0,722.82,Entregue
3072,2025-04-05,431,14,1,61.85,0.0,61.85,Em trânsito
3073,2025-05-21,175,22,2,168.57,0.0,337.14,Entregue
3074,2025-06-13,290,25,2,437.66,0.0,875.32,Em trânsito
3075,2024-04-19,357,22,1,168.57,0.0,168.57,Cancelado
3076,2025-12-02,99,23,3,298.32,0.0,894.96,Entregue
3077,2024-06-07,169,19,1,78.99,0.0,78.99,Entregue
3078,2025-04-21,245,9,1,148.2,0.15,125.97,Em trânsito
3079,2024-07-12,314,13,1,154.87,0.0,154.87,Em trânsito
3080,2024-09-21,164,4,1,301.5,0.05,286.42,Em trânsito
3081,2025-02-12,184,24,1,361.41,0.0,361.41,Entregue
3082,2024-11-23,459,23,2,298.32,0.0,596.64,Em trânsito
3083,2024-05-21,392,4,2,301.5,0.05,572.85,Entregue
3084,2024-05-29,306,23,1,298.32,0.1,268.49,Entregue
3085,2024-11-23,467,14,1,61.85,0.0,61.85,Cancelado
3086,2025-08-12,201,7,1,50.46,0.0,50.46,Cancelado
3087,2025-11-14,15,19,1,78.99,0.0,78.99,Entregue
3088,2024-03-19,346,8,1,195.91,0.0,195.91,Entregue
3089,2024-11-12,453,11,1,33.09,0.0,33.09,Cancelado
3090,2024-04-02,267,10,1,167.45,0.0,167.45,Entregue
3091,2024-01-15,132,1,1,218.58,0.0,218.58,Entregue
3092,2025-05-23,105,12,1,175.49,0.15,149.17,Entregue
3093,2025-04-04,488,3,1,350.84,0.0,350.84,Entregue
3094,2024-05-23,489,25,1,437.66,0.15,372.01,Cancelado
3095,2024-07-22,4,16,3,47.93,0.0,143.79,Entregue
3096,2024-01-22,24,6,1,68.08,0.0,68.08,Em trânsito
3097,2025-10-11,148,13,2,154.87,0.0,309.74,Entregue
3098,2025-12-20,280,17,1,63.03,0.0,63.03,Em trânsito
3099,2024-05-01,2,1,2,218.58,0.0,437.16,Entregue
3100,2024-07-20,384,16,2,47.93,0.0,95.86,Em trânsito
3101,2025-11-01,334,22,1,168.57,0.0,168.57,Em trânsito
3102,2025-11-27,330,10,1,167.45,0.0,167.45,Entregue
3103,2024-11-24,255,4,1,301.5,0.0,301.5,Entregue
3104,2024-02-16,132,2,1,431.76,0.0,431.76,Entregue
3105,2024-02-05,285,9,1,148.2,0.0,148.2,Cancelado
3106,2025-03-10,168,20,1,61.4,0.0,61.4,Cancelado
3107,2024-11-12,448,16,1,47.93,0.0,47.93,Entregue
3108,2024-01-26,323,15,1,57.27,0.0,57.27,Entregue
3109,2025-03-18,498,21,2,570.07,0.1,1026.13,Entregue
3110,2024-01-11,246,20,1,61.4,0.0,61.4,Entregue
3111,2025-09-06,253,10,1,167.45,0.1,150.7,Em trânsito
3112,2024-09-20,84,4,1,301.5,0.0,301.5,Em trânsito
3113,2024-02-06,190,12,1,175.49,0.0,175.49,Entregue
3114,2025-03-23,483,3,1,350.84,0.1,315.76,Entregue
3115,2024-11-14,333,1,1,218.58,0.0,218.58,Entregue
3116,2025-12-19,70,6,1,68.08,0.15,57.87,Entregue
3117,2025-02-09,277,20,2,61.4,0.0,122.8,Entregue
3118,2024-08-26,71,12,1,175.49,0.0,175.49,Em trânsito
3119,2025-07-01,45,22,1,168.57,0.0,168.57,Entregue
3120,2024-08-23,248,11,1,33.09,0.15,28.13,Entregue
3121,2025-11-17,257,22,1,168.57,0.05,160.14,Em trânsito
3122,2024-11-04,473,1,2,218.58,0.05,415.3,Entregue
3123,2025-02-15,226,13,1,154.87,0.0,154.87,Em trânsito
3124,2024-02-16,378,5,1,137.73,0.0,137.73,Entregue
3125,2024-11-27,341,1,1,218.58,0.0,218.58,Em trânsito
3126,2025-10-09,342,21,1,570.07,0.0,570.07,Cancelado
3127,2025-09-20,443,16,2,47.93,0.0,95.86,Entregue
3128,2024-07-14,38,24,1,361.41,0.0,361.41,Entregue
3129,2024-07-15,153,12,3,175.49,0.0,526.47,Cancelado
3130,2025-09-29,367,24,1,361.41,0.15,307.2,Entregue
3131,2025-11-29,320,9,1,148.2,0.0,148.2,Entregue
3132,2024-03-29,377,20,1,61.4,0.0,61.4,Entregue
3133,2024-12-08,383,9,1,148.2,0.0,148.2,Entregue
3134,2024-10-12,442,17,1,63.03,0.0,63.03,Entregue
3135,2025-11-02,54,2,1,431.76,0.05,410.17,Em trânsito
3136,2024-03-18,292,24,1,361.41,0.0,361.41,Entregue
3137,2024-07-02,283,11,3,33.09,0.1,89.34,Entregue
3138,2025-08-08,485,4,1,301.5,0.0,301.5,Entregue
3139,2024-02-17,462,5,1,137.73,0.0,137.73,Entregue
3140,2024-12-28,410,20,1,61.4,0.0,61.4,Entregue
3141,2024-12-04,56,17,3,63.03,0.0,189.09,Entregue
3142,2024-10-10,332,3,1,350.84,0.1,315.76,Entregue
3143,2024-11-13,475,8,1,195.91,0.05,186.11,Entregue
3144,2025-01-27,240,2,1,431.76,0.0,431.76,Em trânsito
3145,2024-05-22,297,12,1,175.49,0.0,175.49,Entregue
3146,2025-03-08,224,10,2,167.45,0.0,334.9,Cancelado
3147,2025-09-20,56,25,2,437.66,0.05,831.55,Entregue
3148,2025-08-14,12,13,1,154.87,0.0,154.87,Entregue
3149,2024-05-16,327,10,1,167.45,0.0,167.45,Entregue
3150,2024-05-12,107,18,1,90.59,0.0,90.59,Entregue
3151,2024-08-20,287,20,1,61.4,0.0,61.4,Em trânsito
3152,2024-10-27,230,1,1,218.58,0.0,218.58,Cancelado
3153,2024-11-19,367,5,1,137.73,0.05,130.84,Entregue
3154,2025-06-06,111,4,1,301.5,0.05,286.42,Entregue
3155,2024-02-23,341,6,2,68.08,0.0,136.16,Entregue
3156,2024-01-31,445,20,1,61.4,0.0,61.4,Entregue
3157,2024-11-11,479,1,1,218.58,0.0,218.58,Em trânsito
3158,2025-06-21,114,8,1,195.91,0.1,176.32,Cancelado
3159,2024-06-17,12,17,1,63.03,0.0,63.03,Entregue
3160,2025-05-07,300,11,1,33.09,0.0,33.09,Entregue
3161,2024-08-13,50,25,1,437.66,0.0,437.66,Entregue
3162,2025-11-09,115,19,3,78.99,0.0,236.97,Em trânsito
3163,2025-11-13,320,5,1,137.73,0.1,123.96,Entregue
3164,2024-09-13,133,20,1,61.4,0.0,61.4,Entregue
3165,2024-07-19,421,19,3,78.99,0.0,236.97,Entregue
3166,2024-11-20,391,6,1,68.08,0.15,57.87,Cancelado
3167,2024-07-28,40,20,1,61.4,0.1,55.26,Cancelado
3168,2025-05-31,12,6,2,68.08,0.0,136.16,Entregue
3169,2025-10-05,167,4,1,301.5,0.0,301.5,Cancelado
3170,2025-06-01,395,20,1,61.4,0.0,61.4,Entregue
3171,2025-10-04,295,8,1,195.91,0.05,186.11,Em trânsito
3172,2024-11-14,72,15,1,57.27,0.0,57.27,Cancelado
3173,2024-05-18,312,23,1,298.32,0.0,298.32,Entregue
3174,2025-07-26,404,18,1,90.59,0.0,90.59,Entregue
3175,2024-10-27,62,18,2,90.59,0.0,181.18,Entregue
3176,2025-05-30,162,20,1,61.4,0.0,61.4,Entregue
3177,2024-08-22,336,7,1,50.46,0.0,50.46,Entregue
3178,2024-03-16,184,2,3,431.76,0.0,1295.28,Entregue
3179,2025-12-28,61,8,1,195.91,0.05,186.11,Em trânsito
3180,2024-05-18,167,17,1,63.03,0.0,63.03,Entregue
3181,2025-12-26,297,7,1,50.46,0.15,42.89,Em trânsito
3182,2025-12-21,50,1,1,218.58,0.05,207.65,Em trânsito
3183,2025-09-11,237,15,1,57.27,0.0,57.27,Em trânsito
3184,2025-05-21,234,1,1,218.58,0.0,218.58,Cancelado
3185,2025-03-14,412,18,1,90.59,0.05,86.06,Em trânsito
3186,2025-10-31,383,19,1,78.99,0.0,78.99,Cancelado
3187,2024-09-07,472,21,1,570.07,0.05,541.57,Entregue
3188,2024-12-16,212,4,1,301.5,0.0,301.5,Entregue
3189,2025-04-18,441,9,1,148.2,0.0,148.2,Entregue
3190,2024-11-20,436,8,2,195.91,0.0,391.82,Entregue
3191,2024-11-27,166,5,1,137.73,0.0,137.73,Entregue
3192,2024-10-07,149,7,1,50.46,0.0,50.46,Entregue
3193,2025-03-02,322,8,2,195.91,0.0,391.82,Entregue
3194,2025-10-21,396,11,2,33.09,0.0,66.18,Entregue
3195,2024-06-24,413,16,1,47.93,0.1,43.14,Cancelado
3196,2025-11-30,237,2,1,431.76,0.0,431.76,Em trânsito
3197,2025-06-14,276,25,1,437.66,0.0,437.66,Cancelado
3198,2025-10-03,498,10,2,167.45,0.0,334.9,Entregue
3199,2025-02-22,69,14,1,61.85,0.0,61.85,Entregue
3200,2025-08-30,171,17,1,63.03,0.0,63.03,Entregue
3201,2024-01-15,316,21,2,570.07,0.1,1026.13,Entregue
3202,2025-09-30,292,13,1,154.87,0.15,131.64,Entregue
3203,2024-02-06,311,4,1,301.5,0.0,301.5,Entregue
3204,2025-11-11,462,15,2,57.27,0.0,114.54,Em trânsito
3205,2025-12-28,96,5,1,137.73,0.0,137.73,Cancelado
3206,2024-09-10,192,1,3,218.58,0.0,655.74,Entregue
3207,2024-07-01,499,22,1,168.57,0.15,143.28,Cancelado
3208,2025-08-18,354,1,1,218.58,0.0,218.58,Entregue
3209,2024-08-08,359,19,1,78.99,0.0,78.99,Cancelado
3210,2025-10-31,114,24,2,361.41,0.0,722.82,Entregue
3211,2024-04-04,454,2,1,431.76,0.0,431.76,Entregue
3212,2024-04-24,469,1,2,218.58,0.0,437.16,Entregue
3213,2025-12-22,172,23,1,298.32,0.0,298.32,Cancelado
3214,2025-06-01,342,25,3,437.66,0.0,1312.98,Entregue
3215,2025-10-19,217,17,1,63.03,0.1,56.73,Entregue
3216,2024-10-04,222,6,1,68.08,0.0,68.08,Entregue
3217,2025-06-03,65,11,1,33.09,0.1,29.78,Cancelado
3218,2025-03-28,9,11,1,33.09,0.0,33.09,Cancelado
3219,2025-04-05,239,13,2,154.87,0.0,309.74,Cancelado
3220,2025-06-08,147,22,1,168.57,0.0,168.57,Entregue
3221,2025-03-11,60,12,1,175.49,0.0,175.49,Entregue
3222,2024-11-28,263,12,2,175.49,0.05,333.43,Em trânsito
3223,2024-08-27,281,9,1,148.2,0.0,148.2,Cancelado
3224,2025-08-21,395,4,1,301.5,0.1,271.35,Entregue
3225,2024-07-15,398,15,3,57.27,0.0,171.81,Em trânsito
3226,2025-06-17,196,1,1,218.58,0.05,207.65,Entregue
3227,2024-07-22,56,2,3,431.76,0.0,1295.28,Entregue
3228,2025-04-23,49,9,1,148.2,0.0,148.2,Entregue
3229,2025-08-03,234,6,3,68.08,0.0,204.24,Entregue
3230,2024-07-09,299,5,1,137.73,0.0,137.73,Entregue
3231,2024-02-26,421,11,1,33.09,0.0,33.09,Entregue
3232,2024-04-28,124,8,1,195.91,0.0,195.91,Entregue
3233,2025-04-07,289,22,1,168.57,0.0,168.57,Em trânsito
3234,2025-10-20,331,23,1,298.32,0.05,283.4,Entregue
3235,2024-02-11,243,13,1,154.87,0.0,154.87,Em trânsito
3236,2025-07-23,170,9,1,148.2,0.15,125.97,Em trânsito
3237,2024-10-15,472,21,1,570.07,0.1,513.06,Entregue
3238,2024-12-21,318,16,1,47.93,0.0,47.93,Cancelado
3239,2025-11-28,17,23,1,298.32,0.0,298.32,Entregue
3240,2024-10-09,119,21,1,570.07,0.0,570.07,Entregue
3241,2024-12-15,354,22,1,168.57,0.0,168.57,Entregue
3242,2024-01-13,63,20,2,61.4,0.0,122.8,Cancelado
3243,2024-03-17,203,12,1,175.49,0.0,175.49,Cancelado
3244,2024-08-12,180,12,1,175.49,0.15,149.17,Em trânsito
3245,2024-01-25,70,4,1,301.5,0.0,301.5,Entregue
3246,2025-04-28,198,12,1,175.49,0.1,157.94,Cancelado
3247,2024-11-27,464,2,1,431.76,0.0,431.76,Entregue
3248,2025-02-13,451,22,1,168.57,0.0,168.57,Cancelado
3249,2024-06-01,316,16,1,47.93,0.1,43.14,Entregue
3250,2024-09-12,35,16,1,47.93,0.0,47.93,Entregue
3251,2025-05-24,67,5,1,137.73,0.0,137.73,Cancelado
3252,2025-12-15,346,24,1,361.41,0.0,361.41,Entregue
3253,2024-02-16,104,10,1,167.45,0.0,167.45,Entregue
3254,2025-11-11,261,18,2,90.59,0.05,172.12,Entregue
3255,2025-03-13,168,5,1,137.73,0.0,137.73,Entregue
3256,2025-03-01,334,5,2,137.73,0.0,275.46,Cancelado
3257,2024-12-31,303,19,1,78.99,0.1,71.09,Cancelado
3258,2024-03-06,227,23,3,298.32,0.0,894.96,Cancelado
3259,2024-03-24,290,19,3,78.99,0.0,236.97,Cancelado
3260,2025-04-03,303,23,1,298.32,0.0,298.32,Entregue
3261,2024-10-14,151,15,1,57.27,0.0,57.27,Entregue
3262,2025-11-23,291,24,2,361.41,0.05,686.68,Em trânsito
3263,2024-11-18,139,13,1,154.87,0.15,131.64,Entregue
3264,2024-05-08,429,3,2,350.84,0.0,701.68,Em trânsito
3265,2025-07-06,347,8,2,195.91,0.0,391.82,Entregue
3266,2024-09-10,95,6,1,68.08,0.0,68.08,Entregue
3267,2025-01-23,228,16,1,47.93,0.15,40.74,Entregue
3268,2025-06-21,456,5,1,137.73,0.0,137.73,Entregue
3269,2025-11-15,142,19,1,78.99,0.0,78.99,Cancelado
3270,2025-09-09,40,16,1,47.93,0.0,47.93,Entregue
3271,2025-06-03,34,24,1,361.41,0.0,361.41,Entregue
3272,2025-06-06,56,16,2,47.93,0.15,81.48,Em trânsito
3273,2025-12-06,20,1,1,218.58,0.0,218.58,Entregue
3274,2024-09-12,379,4,1,301.5,0.0,301.5,Cancelado
3275,2024-01-01,310,6,1,68.08,0.0,68.08,Em trânsito
3276,2024-08-24,285,8,1,195.91,0.0,195.91,Entregue
3277,2024-07-08,15,4,1,301.5,0.0,301.5,Entregue
3278,2025-05-23,51,18,1,90.59,0.0,90.59,Entregue
3279,2025-04-30,340,10,1,167.45,0.0,167.45,Em trânsito
3280,2025-03-28,333,8,1,195.91,0.0,195.91,Cancelado
3281,2024-01-15,315,7,1,50.46,0.1,45.41,Cancelado
3282,2025-07-18,29,10,2,167.45,0.0,334.9,Entregue
3283,2024-10-03,32,17,2,63.03,0.1,113.45,Entregue
3284,2025-05-25,18,21,1,570.07,0.0,570.07,Entregue
3285,2025-02-22,150,8,1,195.91,0.0,195.91,Entregue
3286,2024-10-16,155,24,2,361.41,0.0,722.82,Entregue
3287,2024-05-01,241,1,2,218.58,0.05,415.3,Entregue
3288,2024-03-28,211,15,1,57.27,0.0,57.27,Entregue
3289,2025-10-09,33,20,3,61.4,0.0,184.2,Entregue
3290,2025-11-23,82,20,1,61.4,0.0,61.4,Entregue
3291,2025-05-13,416,9,1,148.2,0.0,148.2,Entregue
3292,2024-04-05,386,25,2,437.66,0.0,875.32,Entregue
3293,2024-11-16,408,7,1,50.46,0.0,50.46,Entregue
3294,2025-07-18,309,7,1,50.46,0.0,50.46,Entregue
3295,2025-08-31,141,12,1,175.49,0.0,175.49,Entregue
3296,2024-04-17,51,17,3,63.03,0.0,189.09,Entregue
3297,2024-01-01,140,8,1,195.91,0.0,195.91,Cancelado
3298,2025-07-03,379,2,1,431.76,0.15,367.0,Cancelado
3299,2024-10-24,225,8,2,195.91,0.1,352.64,Entregue
3300,2024-08-09,475,4,3,301.5,0.0,904.5,Entregue
3301,2024-01-12,33,5,3,137.73,0.15,351.21,Cancelado
3302,2025-02-05,159,21,1,570.07,0.0,570.07,Em trânsito
3303,2025-10-21,494,23,1,298.32,0.0,298.32,Em trânsito
3304,2025-12-11,361,25,1,437.66,0.15,372.01,Entregue
3305,2025-03-03,398,17,2,63.03,0.1,113.45,Entregue
3306,2025-01-13,239,10,1,167.45,0.0,167.45,Em trânsito
3307,2024-03-20,43,15,1,57.27,0.0,57.27,Em trânsito
3308,2025-02-14,292,6,1,68.08,0.0,68.08,Entregue
3309,2024-11-06,25,4,2,301.5,0.0,603.0,Entregue
3310,2025-04-08,129,4,1,301.5,0.0,301.5,Em trânsito
3311,2024-11-10,318,25,1,437.66,0.0,437.66,Entregue
3312,2024-07-28,399,2,1,431.76,0.0,431.76,Entregue
3313,2024-03-28,418,7,1,50.46,0.1,45.41,Cancelado
3314,2024-09-27,459,1,1,218.58,0.0,218.58,Entregue
3315,2024-03-30,264,8,1,195.91,0.0,195.91,Entregue
3316,2024-06-03,320,11,1,33.09,0.05,31.44,Entregue
3317,2025-12-26,269,22,1,168.57,0.0,168.57,Entregue
3318,2024-12-05,151,3,1,350.84,0.0,350.84,Entregue
3319,2025-01-28,363,5,1,137.73,0.0,137.73,Entregue
3320,2025-11-03,50,18,1,90.59,0.0,90.59,Entregue
3321,2025-12-29,209,18,1,90.59,0.15,77.0,Entregue
3322,2025-03-18,208,16,2,47.93,0.0,95.86,Entregue
3323,2025-09-25,496,6,2,68.08,0.15,115.74,Entregue
3324,2024-10-05,436,1,1,218.58,0.1,196.72,Entregue
3325,2024-09-20,84,9,1,148.2,0.0,148.2,Entregue
3326,2024-11-16,355,1,1,218.58,0.05,207.65,Entregue
3327,2025-05-31,146,17,1,63.03,0.0,63.03,Entregue
3328,2025-06-08,249,7,1,50.46,0.0,50.46,Em trânsito
3329,2024-09-27,36,25,1,437.66,0.05,415.78,Entregue
3330,2024-04-30,145,1,1,218.58,0.0,218.58,Entregue
3331,2025-04-29,136,6,1,68.08,0.0,68.08,Entregue
3332,2024-04-26,271,1,1,218.58,0.0,218.58,Entregue
3333,2025-03-14,329,14,1,61.85,0.0,61.85,Entregue
3334,2025-06-18,443,15,2,57.27,0.05,108.81,Cancelado
3335,2025-06-24,298,16,1,47.93,0.1,43.14,Entregue
3336,2025-08-09,353,7,1,50.46,0.0,50.46,Em trânsito
3337,2025-11-03,467,3,1,350.84,0.0,350.84,Entregue
3338,2024-12-31,22,13,1,154.87,0.0,154.87,Entregue
3339,2025-07-19,246,25,2,437.66,0.0,875.32,Entregue
3340,2025-04-18,50,21,2,570.07,0.0,1140.14,Entregue
3341,2024-06-11,209,7,2,50.46,0.0,100.92,Entregue
3342,2024-01-23,363,25,1,437.66,0.0,437.66,Cancelado
3343,2024-09-03,44,8,2,195.91,0.0,391.82,Em trânsito
3344,2024-12-04,452,3,1,350.84,0.0,350.84,Entregue
3345,2025-04-17,138,19,1,78.99,0.0,78.99,Entregue
3346,2025-10-21,206,12,1,175.49,0.0,175.49,Cancelado
3347,2024-06-19,496,1,1,218.58,0.0,218.58,Entregue
3348,2024-04-23,12,25,2,437.66,0.0,875.32,Em trânsito
3349,2025-12-14,423,17,1,63.03,0.0,63.03,Entregue
3350,2024-04-09,148,12,1,175.49,0.0,175.49,Entregue
3351,2024-12-21,329,6,3,68.08,0.0,204.24,Entregue
3352,2025-03-21,267,25,2,437.66,0.0,875.32,Entregue
3353,2025-02-07,25,16,2,47.93,0.0,95.86,Entregue
3354,2024-03-21,97,18,1,90.59,0.0,90.59,Cancelado
3355,2024-02-23,250,20,3,61.4,0.15,156.57,Em trânsito
3356,2024-04-06,293,23,1,298.32,0.05,283.4,Entregue
3357,2025-03-21,126,21,3,570.07,0.1,1539.19,Entregue
3358,2025-02-10,189,23,2,298.32,0.0,596.64,Entregue
3359,2024-07-22,353,12,1,175.49,0.0,175.49,Cancelado
3360,2025-05-04,127,8,2,195.91,0.0,391.82,Entregue
3361,2025-10-01,498,23,1,298.32,0.0,298.32,Cancelado
3362,2024-02-07,431,10,1,167.45,0.0,167.45,Em trânsito
3363,2024-12-30,387,14,2,61.85,0.0,123.7,Entregue
3364,2025-06-14,280,15,1,57.27,0.0,57.27,Em trânsito
3365,2024-08-07,387,24,1,361.41,0.0,361.41,Entregue
3366,2024-09-21,297,16,1,47.93,0.0,47.93,Entregue
3367,2025-04-14,165,24,1,361.41,0.0,361.41,Entregue
3368,2025-11-14,157,19,2,78.99,0.0,157.98,Entregue
3369,2025-09-23,9,6,2,68.08,0.0,136.16,Cancelado
3370,2025-03-18,228,8,1,195.91,0.1,176.32,Entregue
3371,2025-07-19,315,18,1,90.59,0.0,90.59,Cancelado
3372,2024-10-30,452,4,1,301.5,0.0,301.5,Entregue
3373,2025-05-06,117,14,2,61.85,0.0,123.7,Entregue
3374,2024-12-15,210,2,1,431.76,0.0,431.76,Entregue
3375,2024-06-14,71,18,1,90.59,0.0,90.59,Entregue
3376,2025-06-24,46,17,1,63.03,0.0,63.03,Entregue
3377,2025-02-22,65,8,1,195.91,0.0,195.91,Entregue
3378,2024-10-26,218,19,1,78.99,0.0,78.99,Entregue
3379,2025-11-20,341,12,1,175.49,0.1,157.94,Entregue
3380,2024-01-19,289,19,2,78.99,0.0,157.98,Em trânsito
3381,2024-09-28,1,20,1,61.4,0.0,61.4,Entregue
3382,2024-02-23,442,19,1,78.99,0.0,78.99,Entregue
3383,2025-08-19,11,5,1,137.73,0.1,123.96,Entregue
3384,2025-06-25,193,2,1,431.76,0.0,431.76,Entregue
3385,2024-10-08,425,23,2,298.32,0.0,596.64,Entregue
3386,2025-06-03,139,17,1,63.03,0.05,59.88,Cancelado
3387,2024-11-13,257,2,1,431.76,0.15,367.0,Cancelado
3388,2025-08-11,286,19,2,78.99,0.0,157.98,Entregue
3389,2024-12-10,283,16,1,47.93,0.0,47.93,Entregue
3390,2024-11-20,56,25,1,437.66,0.0,437.66,Em trânsito
3391,2025-12-01,36,1,1,218.58,0.0,218.58,Entregue
3392,2024-08-06,32,21,2,570.07,0.0,1140.14,Em trânsito
3393,2024-04-19,182,25,1,437.66,0.05,415.78,Cancelado
3394,2025-03-20,189,24,1,361.41,0.0,361.41,Entregue
3395,2025-12-17,352,17,1,63.03,0.0,63.03,Em trânsito
3396,2024-11-05,59,17,1,63.03,0.0,63.03,Cancelado
3397,2024-02-28,296,25,1,437.66,0.1,393.89,Entregue
3398,2024-10-13,189,8,1,195.91,0.0,195.91,Entregue
3399,2025-01-05,399,22,1,168.57,0.0,168.57,Entregue
3400,2024-05-22,218,12,1,175.49,0.1,157.94,Em trânsito
3401,2025-05-20,204,1,1,218.58,0.0,218.58,Entregue
3402,2025-12-30,381,23,1,298.32,0.0,298.32,Entregue
3403,2024-12-08,455,7,1,50.46,0.0,50.46,Entregue
3404,2024-10-23,440,1,2,218.58,0.1,393.44,Entregue
3405,2024-11-15,224,5,1,137.73,0.15,117.07,Entregue
3406,2024-04-14,112,13,1,154.87,0.0,154.87,Em trânsito
3407,2025-11-08,5,23,1,298.32,0.0,298.32,Entregue
3408,2024-11-22,60,3,1,350.84,0.0,350.84,Entregue
3409,2024-11-09,351,6,1,68.08,0.0,68.08,Entregue
3410,2025-05-21,92,10,1,167.45,0.0,167.45,Entregue
3411,2024-12-04,42,25,1,437.66,0.05,415.78,Cancelado
3412,2025-05-12,272,16,1,47.93,0.0,47.93,Entregue
3413,2024-02-27,491,8,1,195.91,0.0,195.91,Cancelado
3414,2025-09-26,335,8,1,195.91,0.0,195.91,Entregue
3415,2025-12-03,441,14,1,61.85,0.0,61.85,Entregue
3416,2025-05-12,201,15,2,57.27,0.0,114.54,Entregue
3417,2025-12-10,290,11,1,33.09,0.0,33.09,Entregue
3418,2024-05-14,48,4,1,301.5,0.0,301.5,Entregue
3419,2024-12-21,131,18,1,90.59,0.15,77.0,Cancelado
3420,2025-04-04,377,3,1,350.84,0.15,298.21,Cancelado
3421,2025-03-17,220,15,1,57.27,0.0,57.27,Em trânsito
3422,2024-11-16,109,16,1,47.93,0.1,43.14,Entregue
3423,2024-10-13,405,4,1,301.5,0.0,301.5,Entregue
3424,2024-04-24,229,1,1,218.58,0.0,218.58,Cancelado
3425,2024-11-11,34,10,2,167.45,0.05,318.15,Entregue
3426,2024-05-23,439,11,2,33.09,0.1,59.56,Entregue
3427,2025-07-23,486,8,1,195.91,0.15,166.52,Entregue
3428,2024-06-30,383,10,1,167.45,0.1,150.7,Em trânsito
3429,2024-02-25,466,9,1,148.2,0.0,148.2,Em trânsito
3430,2025-02-18,300,1,1,218.58,0.0,218.58,Entregue
3431,2025-03-29,433,12,1,175.49,0.0,175.49,Cancelado
3432,2025-11-03,301,22,2,168.57,0.0,337.14,Entregue
3433,2025-03-13,164,13,1,154.87,0.05,147.13,Em trânsito
3434,2024-10-17,82,9,1,148.2,0.0,148.2,Entregue
3435,2025-09-18,189,17,2,63.03,0.1,113.45,Entregue
3436,2025-02-05,92,2,1,431.76,0.0,431.76,Cancelado
3437,2024-03-15,25,4,1,301.5,0.0,301.5,Cancelado
3438,2025-03-03,212,18,1,90.59,0.0,90.59,Cancelado
3439,2025-11-19,324,23,3,298.32,0.0,894.96,Entregue
3440,2024-11-13,111,19,3,78.99,0.0,236.97,Entregue
3441,2024-09-12,52,20,1,61.4,0.0,61.4,Entregue
3442,2024-05-08,185,3,1,350.84,0.0,350.84,Em trânsito
3443,2024-05-14,254,8,1,195.91,0.0,195.91,Entregue
3444,2024-11-29,389,6,1,68.08,0.0,68.08,Em trânsito
3445,2025-03-30,278,12,1,175.49,0.05,166.72,Entregue
3446,2024-03-16,162,12,1,175.49,0.1,157.94,Entregue
3447,2025-12-03,239,21,1,570.07,0.1,513.06,Entregue
3448,2025-08-10,409,11,1,33.09,0.0,33.09,Em trânsito
3449,2025-03-21,333,24,1,361.41,0.0,361.41,Entregue
3450,2025-10-07,215,2,1,431.76,0.0,431.76,Entregue
3451,2024-03-15,99,7,2,50.46,0.0,100.92,Entregue
3452,2024-12-20,94,23,3,298.32,0.1,805.46,Entregue
3453,2025-04-27,379,19,2,78.99,0.0,157.98,Entregue
3454,2025-10-07,235,13,2,154.87,0.0,309.74,Entregue
3455,2025-09-02,214,10,1,167.45,0.0,167.45,Cancelado
3456,2024-08-28,115,8,1,195.91,0.15,166.52,Em trânsito
3457,2025-12-04,298,24,1,361.41,0.0,361.41,Em trânsito
3458,2024-04-22,439,8,2,195.91,0.0,391.82,Em trânsito
3459,2025-11-04,363,17,1,63.03,0.0,63.03,Entregue
3460,2025-12-18,242,15,1,57.27,0.1,51.54,Entregue
3461,2024-06-03,447,11,1,33.09,0.0,33.09,Entregue
3462,2025-07-12,108,24,1,361.41,0.0,361.41,Entregue
